"AGENCY 0","DATA 0","DATA TYPE 0","LOCATION 0","LOCATION TYPE 0","SOURCE 0","SOURCE TYPE 0","SUBJECT 0","TIME 0","TIME TYPE 0"
"National Centers for Environmental Information","1.2","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2016-04","ISO_DATE"
"National Centers for Environmental Information","2.25","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1974-11","ISO_DATE"
"National Centers for Environmental Information","0.24","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1971-11","ISO_DATE"
"National Centers for Environmental Information","1.17","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2022-11","ISO_DATE"
"National Centers for Environmental Information","0.34","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1964-04","ISO_DATE"
"National Centers for Environmental Information","3.66","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1964-12","ISO_DATE"
"National Centers for Environmental Information","7.72","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1988-01","ISO_DATE"
"National Centers for Environmental Information","10.19","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1988-12","ISO_DATE"
"National Centers for Environmental Information","0.44","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1973-04","ISO_DATE"
"National Centers for Environmental Information","1.16","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1984-11","ISO_DATE"
"National Centers for Environmental Information","0.34","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1962-04","ISO_DATE"
"National Centers for Environmental Information","0.13","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1977-06","ISO_DATE"
"National Centers for Environmental Information","0.13","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2009-06","ISO_DATE"
"National Centers for Environmental Information","0.0","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1996-10","ISO_DATE"
"National Centers for Environmental Information","0.26","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1995-06","ISO_DATE"
"National Centers for Environmental Information","0.02","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1970-06","ISO_DATE"
"National Centers for Environmental Information","0.1","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2015-06","ISO_DATE"
"National Centers for Environmental Information","1.35","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2015-10","ISO_DATE"
"National Centers for Environmental Information","0.12","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2012-07","ISO_DATE"
"National Centers for Environmental Information","0.65","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2016-10","ISO_DATE"
"National Centers for Environmental Information","0.29","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1954-10","ISO_DATE"
"National Centers for Environmental Information","0.23","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1979-07","ISO_DATE"
"National Centers for Environmental Information","1.24","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2001-10","ISO_DATE"
"National Centers for Environmental Information","0.63","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2011-07","ISO_DATE"
"National Centers for Environmental Information","0.37","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1975-10","ISO_DATE"
"National Centers for Environmental Information","0.51","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2021-10","ISO_DATE"
"National Centers for Environmental Information","0.97","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1958-07","ISO_DATE"
"National Centers for Environmental Information","0.01","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2022-06","ISO_DATE"
"National Centers for Environmental Information","0.21","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1956-06","ISO_DATE"
"National Centers for Environmental Information","1.1","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1956-10","ISO_DATE"
"National Centers for Environmental Information","0.77","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1967-10","ISO_DATE"
"National Centers for Environmental Information","0.07","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1964-06","ISO_DATE"
"National Centers for Environmental Information","0.53","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1969-07","ISO_DATE"
"National Centers for Environmental Information","0.34","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1973-10","ISO_DATE"
"National Centers for Environmental Information","0.39","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1990-07","ISO_DATE"
"National Centers for Environmental Information","0.06","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1963-06","ISO_DATE"
"National Centers for Environmental Information","2.13","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2007-03","ISO_DATE"
"National Centers for Environmental Information","2.92","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1971-03","ISO_DATE"
"National Centers for Environmental Information","0.19","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2022-03","ISO_DATE"
"National Centers for Environmental Information","1.42","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1984-03","ISO_DATE"
"National Centers for Environmental Information","2.98","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1990-03","ISO_DATE"
"National Centers for Environmental Information","3.87","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1963-03","ISO_DATE"
"National Centers for Environmental Information","0.18","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1998-03","ISO_DATE"
"National Centers for Environmental Information","1.11","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1997-02","ISO_DATE"
"National Centers for Environmental Information","0.78","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1993-09","ISO_DATE"
"National Centers for Environmental Information","1.02","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1992-02","ISO_DATE"
"National Centers for Environmental Information","0.54","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1971-08","ISO_DATE"
"National Centers for Environmental Information","0.71","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1969-08","ISO_DATE"
"National Centers for Environmental Information","0.5","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1989-08","ISO_DATE"
"National Centers for Environmental Information","0.62","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2005-08","ISO_DATE"
"National Centers for Environmental Information","0.36","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2004-08","ISO_DATE"
"National Centers for Environmental Information","0.1","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1985-09","ISO_DATE"
"National Centers for Environmental Information","3.29","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1955-02","ISO_DATE"
"National Centers for Environmental Information","0.31","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1989-09","ISO_DATE"
"National Centers for Environmental Information","0.69","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1960-09","ISO_DATE"
"National Centers for Environmental Information","5.33","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2003-02","ISO_DATE"
"National Centers for Environmental Information","0.17","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2003-09","ISO_DATE"
"National Centers for Environmental Information","0.15","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1976-09","ISO_DATE"
"National Centers for Environmental Information","1.94","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1981-02","ISO_DATE"
"National Centers for Environmental Information","0.41","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1998-09","ISO_DATE"
"National Centers for Environmental Information","1.31","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2011-05","ISO_DATE"
"National Centers for Environmental Information","0.01","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2009-05","ISO_DATE"
"National Centers for Environmental Information","0.11","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1975-09","ISO_DATE"
"National Centers for Environmental Information","0.12","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1974-02","ISO_DATE"
"National Centers for Environmental Information","0.12","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1974-09","ISO_DATE"
"National Centers for Environmental Information","3.78","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1956-02","ISO_DATE"
"National Centers for Environmental Information","1.17","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1965-09","ISO_DATE"
"National Centers for Environmental Information","0.2","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1964-09","ISO_DATE"
"National Centers for Environmental Information","2.55","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2009-12","ISO_DATE"
"National Centers for Environmental Information","0.91","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1994-12","ISO_DATE"
"National Centers for Environmental Information","6.53","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1996-11","ISO_DATE"
"National Centers for Environmental Information","1.28","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1993-04","ISO_DATE"
"National Centers for Environmental Information","1.42","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2008-01","ISO_DATE"
"National Centers for Environmental Information","0.47","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1957-05","ISO_DATE"
"National Centers for Environmental Information","0.0","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1972-05","ISO_DATE"
"National Centers for Environmental Information","2.05","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1967-05","ISO_DATE"
"National Centers for Environmental Information","1.02","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1986-05","ISO_DATE"
"National Centers for Environmental Information","2.04","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2013-12","ISO_DATE"
"National Centers for Environmental Information","0.8","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1979-11","ISO_DATE"
"National Centers for Environmental Information","2.4","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2003-01","ISO_DATE"
"National Centers for Environmental Information","1.05","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2003-11","ISO_DATE"
"National Centers for Environmental Information","0.06","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2011-04","ISO_DATE"
"National Centers for Environmental Information","3.48","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1961-01","ISO_DATE"
"National Centers for Environmental Information","0.73","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1963-11","ISO_DATE"
"National Centers for Environmental Information","0.55","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2017-01","ISO_DATE"
"National Centers for Environmental Information","7.92","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2017-12","ISO_DATE"
"National Centers for Environmental Information","3.02","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1987-11","ISO_DATE"
"National Centers for Environmental Information","4.61","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1985-11","ISO_DATE"
"National Centers for Environmental Information","1.77","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1970-12","ISO_DATE"
"National Centers for Environmental Information","1.43","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2018-11","ISO_DATE"
"National Centers for Environmental Information","1.3","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1986-01","ISO_DATE"
"National Centers for Environmental Information","2.86","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1986-12","ISO_DATE"
"National Centers for Environmental Information","2.25","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1989-11","ISO_DATE"
"National Centers for Environmental Information","0.75","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1974-04","ISO_DATE"
"National Centers for Environmental Information","2.8","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1957-01","ISO_DATE"
"National Centers for Environmental Information","0.49","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1957-04","ISO_DATE"
"National Centers for Environmental Information","0.08","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2022-01","ISO_DATE"
"National Centers for Environmental Information","1.37","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1956-04","ISO_DATE"
"National Centers for Environmental Information","1.43","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1956-12","ISO_DATE"
"National Centers for Environmental Information","2.45","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1965-01","ISO_DATE"
"National Centers for Environmental Information","3.76","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1988-11","ISO_DATE"
"National Centers for Environmental Information","0.25","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2020-11","ISO_DATE"
"National Centers for Environmental Information","0.27","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1962-11","ISO_DATE"
"National Centers for Environmental Information","0.66","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2002-07","ISO_DATE"
"National Centers for Environmental Information","4.42","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2002-10","ISO_DATE"
"National Centers for Environmental Information","1.22","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1997-07","ISO_DATE"
"National Centers for Environmental Information","0.21","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2021-11","ISO_DATE"
"National Centers for Environmental Information","0.12","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2017-06","ISO_DATE"
"National Centers for Environmental Information","0.27","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2018-07","ISO_DATE"
"National Centers for Environmental Information","0.53","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1983-07","ISO_DATE"
"National Centers for Environmental Information","0.42","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1989-06","ISO_DATE"
"National Centers for Environmental Information","0.84","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2014-07","ISO_DATE"
"National Centers for Environmental Information","0.73","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2013-07","ISO_DATE"
"National Centers for Environmental Information","0.02","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2003-06","ISO_DATE"
"National Centers for Environmental Information","0.0","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2021-06","ISO_DATE"
"National Centers for Environmental Information","0.27","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1957-10","ISO_DATE"
"National Centers for Environmental Information","0.57","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1956-07","ISO_DATE"
"National Centers for Environmental Information","0.12","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1968-06","ISO_DATE"
"National Centers for Environmental Information","0.74","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1965-07","ISO_DATE"
"National Centers for Environmental Information","0.0","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2020-06","ISO_DATE"
"National Centers for Environmental Information","0.08","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1973-06","ISO_DATE"
"National Centers for Environmental Information","3.75","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1965-03","ISO_DATE"
"National Centers for Environmental Information","2.63","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1955-03","ISO_DATE"
"National Centers for Environmental Information","3.75","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2014-03","ISO_DATE"
"National Centers for Environmental Information","1.95","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2016-03","ISO_DATE"
"National Centers for Environmental Information","2.93","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1980-03","ISO_DATE"
"National Centers for Environmental Information","1.4","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2010-03","ISO_DATE"
"National Centers for Environmental Information","0.48","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2007-10","ISO_DATE"
"National Centers for Environmental Information","0.23","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1975-07","ISO_DATE"
"National Centers for Environmental Information","0.67","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1981-08","ISO_DATE"
"National Centers for Environmental Information","0.3","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1980-08","ISO_DATE"
"National Centers for Environmental Information","0.21","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1998-08","ISO_DATE"
"National Centers for Environmental Information","0.31","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1999-08","ISO_DATE"
"National Centers for Environmental Information","0.5","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1994-08","ISO_DATE"
"National Centers for Environmental Information","0.63","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1995-08","ISO_DATE"
"National Centers for Environmental Information","0.2","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2010-09","ISO_DATE"
"National Centers for Environmental Information","0.46","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1988-08","ISO_DATE"
"National Centers for Environmental Information","0.46","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1984-08","ISO_DATE"
"National Centers for Environmental Information","0.08","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1961-08","ISO_DATE"
"National Centers for Environmental Information","0.23","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1970-08","ISO_DATE"
"National Centers for Environmental Information","0.45","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1986-08","ISO_DATE"
"National Centers for Environmental Information","0.47","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2014-08","ISO_DATE"
"National Centers for Environmental Information","0.03","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1962-09","ISO_DATE"
"National Centers for Environmental Information","1.37","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1963-02","ISO_DATE"
"National Centers for Environmental Information","1.93","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2017-02","ISO_DATE"
"National Centers for Environmental Information","0.08","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1955-09","ISO_DATE"
"National Centers for Environmental Information","0.44","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1970-09","ISO_DATE"
"National Centers for Environmental Information","1.36","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1986-02","ISO_DATE"
"National Centers for Environmental Information","2.39","STRING","Maui","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1960-02","ISO_DATE"
